iri,term_localName,label,definition,comments,examples,organized_in,issued,status,replaces,rdf_type,term_iri,abcd_equivalence,flags
http://rs.tdwg.org/dwc/terms/version/occurrenceAttributes-2009-04-24,occurrenceAttributes,Occurrence Attributes,"A list (concatenated and separated) of additional measurements, facts, characteristics, or assertions about the Occurrence.","Examples: ""Tragus length: 14mm; Weight: 120g"", ""Height: 1-1.5 meters tall; flowers yellow; uncommon"".",,http://rs.tdwg.org/dwc/terms/Occurrence,4/24/2009,deprecated,http://rs.tdwg.org/dwc/dwcore/version/Attributes-2007-04-17,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceAttributes,DataSets/DataSet/Units/Unit/MeasurementsOrFacts,
http://rs.tdwg.org/dwc/terms/version/occurrenceDetails-2009-04-24,occurrenceDetails,Occurrence Details,"A reference (publication, URI) to the most detailed information available about the Occurrence.","Example: ""http://mvzarctos.berkeley.edu/guid/MVZ:Mamm:165861""",,http://rs.tdwg.org/dwc/terms/Occurrence,4/24/2009,deprecated,http://rs.tdwg.org/dwc/dwcore/version/RelatedInformation-2007-04-17,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceDetails,DataSets/DataSet/Units/Unit/RecordURI,
http://rs.tdwg.org/dwc/terms/version/occurrenceID-2017-10-06,occurrenceID,Occurrence ID,"An identifier for the Occurrence (as opposed to a particular digital record of the occurrence). In the absence of a persistent global unique identifier, construct one from a combination of identifiers in the record that will most closely make the occurrenceID globally unique.","Recommended best practice is to use a persistent, globally unique identifier.","`http://arctos.database.museum/guid/MSB:Mamm:233627`, `000866d2-c177-4648-a200-ead4007051b9`, `urn:catalog:UWBM:Bird:89776`",http://rs.tdwg.org/dwc/terms/Occurrence,10/6/2017,superseded,http://rs.tdwg.org/dwc/terms/version/occurrenceID-2009-04-24,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceID,DataSets/DataSet/Units/Unit/UnitGUID,simple
http://rs.tdwg.org/dwc/terms/version/OccurrenceMeasurement-2008-11-19,OccurrenceMeasurement,Occurrence Measurement,The category of information pertaining to measurements accociated with an occurrence.,,,http://rs.tdwg.org/dwc/terms/Occurrence,11/19/2008,deprecated,,http://www.w3.org/2000/01/rdf-schema#Class,http://rs.tdwg.org/dwc/terms/OccurrenceMeasurement,Datasets/Dataset/Units/Unit/MeasurementsOrFacts,
http://rs.tdwg.org/dwc/terms/version/occurrenceMeasurementAccuracy-2009-04-24,occurrenceMeasurementAccuracy,Occurrence Measurement Accuracy,The description of the error associated with the occurrenceAttributeValue.,"Example: ""0.01"", ""normal distribution with variation of 2 m""",,http://rs.tdwg.org/dwc/terms/OccurrenceMeasurement,4/24/2009,deprecated,http://rs.tdwg.org/dwc/terms/version/SampleAttributeAccuracy-2009-01-18,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementAccuracy,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Accuracy,
http://rs.tdwg.org/dwc/terms/version/occurrenceMeasurementDeterminedBy-2009-04-24,occurrenceMeasurementDeterminedBy,Occurrence Measurement Determined By,The agent responsible for having determined the value of the measurement or characteristic of the occurrence.,"Example: ""Javier de la Torre""",,http://rs.tdwg.org/dwc/terms/OccurrenceMeasurement,4/24/2009,deprecated,http://rs.tdwg.org/dwc/terms/version/SampleAttributeDeterminedBy-2009-01-23,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementDeterminedBy,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/MeasuredBy,
http://rs.tdwg.org/dwc/terms/version/occurrenceMeasurementDeterminedDate-2009-04-24,occurrenceMeasurementDeterminedDate,Occurrence Measurement Determined Date,"The date on which the the measurement or characteristic of the occurrence was made. Recommended best practice is to use an encoding scheme, such as ISO 8601:2004(E).","Examples: ""1963-03-08T14:07-0600"" is 8 Mar 1963 2:07pm in the time zone six hours earlier than UTC, ""2009-02-20T08:40Z"" is 20 Feb 2009 8:40am UTC, ""1809-02-12"" is 12 Feb 1809, ""1906-06"" is Jun 1906, ""1971"" is just that year, ""2007-03-01T13:00:00Z/2008-05-11T15:30:00Z"" is the interval between 1 Mar 2007 1pm UTC and 11 May 2008 3:30pm UTC, ""2007-11-13/15"" is the interval between 13 Nov 2007 and 15 Nov 2007.",,http://rs.tdwg.org/dwc/terms/OccurrenceMeasurement,4/24/2009,deprecated,http://rs.tdwg.org/dwc/terms/version/SampleAttributeDeterminedDate-2009-01-23,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementDeterminedDate,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/MeasurementDateTime,
http://rs.tdwg.org/dwc/terms/version/occurrenceMeasurementID-2009-04-24,occurrenceMeasurementID,Occurrence Measurement ID,An identifier for the occurrence attribute. May be a global unique identifier or an identifier specific to the data set.,,,http://rs.tdwg.org/dwc/terms/OccurrenceMeasurement,4/24/2009,deprecated,http://rs.tdwg.org/dwc/terms/version/SampleAttributeID-2008-11-19,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementID,not in ABCD,
http://rs.tdwg.org/dwc/terms/version/occurrenceMeasurementRemarks-2009-04-24,occurrenceMeasurementRemarks,Occurrence Measurement Remarks,Comments or notes accompanying the measurement or characteristic of the occurrence.,"Example: ""tip of tail missing""",,http://rs.tdwg.org/dwc/terms/OccurrenceMeasurement,4/24/2009,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementRemarks,not in ABCD,
http://rs.tdwg.org/dwc/terms/version/occurrenceMeasurementType-2009-04-24,occurrenceMeasurementType,Occurrence Measurement Type,The nature of the measurement or characteristic of the occurrence. Recommended best practice is to use a controlled vocabulary.,"Example: ""tail length""",,http://rs.tdwg.org/dwc/terms/OccurrenceMeasurement,4/24/2009,deprecated,http://rs.tdwg.org/dwc/terms/version/SampleAttributeType-2008-11-19,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementType,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Parameter,
http://rs.tdwg.org/dwc/terms/version/occurrenceMeasurementUnit-2009-04-24,occurrenceMeasurementUnit,Occurrence Measurement Unit,The units for the value of the measurement or characteristic of the occurrence. Recommended best practice is to use International System of Units (SI) units.,"Example: ""mm""",,http://rs.tdwg.org/dwc/terms/OccurrenceMeasurement,4/24/2009,deprecated,http://rs.tdwg.org/dwc/terms/version/SampleAttributeUnit-2008-11-19,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementUnit,DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UnitOfMeasurement,
http://rs.tdwg.org/dwc/terms/version/occurrenceMeasurementValue-2009-04-24,occurrenceMeasurementValue,Occurrence Measurement Value,The value of the measurement or characteristic of the occurrence.,"Example: ""45""",,http://rs.tdwg.org/dwc/terms/OccurrenceMeasurement,4/24/2009,deprecated,http://rs.tdwg.org/dwc/terms/version/SampleAttributeValue-2008-11-19,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementValue,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UpperValue,
http://rs.tdwg.org/dwc/terms/version/occurrenceRemarks-2017-10-06,occurrenceRemarks,Occurrence Remarks,Comments or notes about the Occurrence.,,`found dead on road`,http://rs.tdwg.org/dwc/terms/Occurrence,10/6/2017,superseded,http://rs.tdwg.org/dwc/terms/version/occurrenceRemarks-2009-04-24,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceRemarks,DataSets/DataSet/Units/Unit/Notes,simple
http://rs.tdwg.org/dwc/terms/version/occurrenceStatus-2021-07-15,occurrenceStatus,Occurrence Status,A statement about the presence or absence of a Taxon at a Location.,"For Occurrences, the default vocabulary is recommended to consist of ""present"" and ""absent"", but can be extended by implementers with good justification.","`present`, `absent`",http://rs.tdwg.org/dwc/terms/Occurrence,7/15/2021,superseded,http://rs.tdwg.org/dwc/terms/version/occurrenceStatus-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/occurrenceStatus,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/order-2023-06-28,order,Order,The full scientific name of the order in which the dwc:Taxon is classified.,,`Carnivora`; `Monocleales`,http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/order-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/order,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName with HigherTaxa/HigherTaxon/HigherTaxonRank = ordo,simple
http://rs.tdwg.org/dwc/terms/version/Organism-2023-06-28,Organism,Organism,A particular organism or defined group of organisms considered to be taxonomically homogeneous.,"Instances of the dwc:Organism class are intended to facilitate linking one or more dwc:Identification instances to one or more dwc:Occurrence instances. Therefore, things that are typically assigned scientific names (such as viruses, hybrids, and lichens) and aggregates whose dwc:Occurrences are typically recorded (such as packs, clones, and colonies) are included in the scope of this class.",A specific bird. A specific wolf pack. A specific instance of a bacterial culture.,,6/28/2023,superseded,http://rs.tdwg.org/dwc/terms/version/Organism-2018-09-06,http://www.w3.org/2000/01/rdf-schema#Class,http://rs.tdwg.org/dwc/terms/Organism,not in ABCD,extension
http://rs.tdwg.org/dwc/terms/version/organismID-2017-10-06,organismID,Organism ID,An identifier for the Organism instance (as opposed to a particular digital record of the Organism). May be a globally unique identifier or an identifier specific to the data set.,,`http://arctos.database.museum/guid/WNMU:Mamm:1249`,http://rs.tdwg.org/dwc/terms/Organism,10/6/2017,superseded,http://rs.tdwg.org/dwc/terms/version/organismID-2014-10-23,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/organismID,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/organismName-2017-10-06,organismName,Organism Name,A textual name or label assigned to an Organism instance.,,"`Huberta`, `Boab Prison Tree`, `J pod`",http://rs.tdwg.org/dwc/terms/Organism,10/6/2017,superseded,http://rs.tdwg.org/dwc/terms/version/organismName-2014-10-23,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/organismName,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/organismQuantity-2021-07-15,organismQuantity,Organism Quantity,A number or enumeration value for the quantity of organisms.,An organismQuantity must have a corresponding organismQuantityType.,`27` (organismQuantity) with `individuals` (organismQuantityType). `12.5` (organismQuantity) with `% biomass` (organismQuantityType). `r` (organismQuantity) with `Braun Blanquet Scale` (organismQuantityType). `many` (organismQuantity) with `individuals` (organismQuantityType).,http://rs.tdwg.org/dwc/terms/Occurrence,7/15/2021,superseded,http://rs.tdwg.org/dwc/terms/version/organismQuantity-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/organismQuantity,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/organismQuantityType-2017-10-06,organismQuantityType,Organism Quantity Type,The type of quantification system used for the quantity of organisms.,A dwc:organismQuantityType must have a corresponding dwc:organismQuantity.,`27` (organismQuantity) with `individuals` (organismQuantityType). `12.5` (organismQuantity) with `%biomass` (organismQuantityType). `r` (organismQuantity) with `BraunBlanquetScale` (organismQuantityType).,http://rs.tdwg.org/dwc/terms/Occurrence,10/6/2017,superseded,http://rs.tdwg.org/dwc/terms/version/organismQuantityType-2014-12-23,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/organismQuantityType,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/organismRemarks-2023-06-28,organismRemarks,Organism Remarks,Comments or notes about the dwc:Organism instance.,,`One of a litter of six`,http://rs.tdwg.org/dwc/terms/Organism,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/organismRemarks-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/organismRemarks,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/organismScope-2023-06-28,organismScope,Organism Scope,A description of the kind of dwc:Organism instance. Can be used to indicate whether the dwc:Organism instance represents a discrete organism or if it represents a particular type of aggregation.,"Recommended best practice is to use a controlled vocabulary. This term is not intended to be used to specify a type of dwc:Taxon. To describe the kind of dwc:Organism using a URI object in RDF, use rdf:type (http://www.w3.org/1999/02/22-rdf-syntax-ns#type) instead.",`multicellular organism`; `virus`; `clone`; `pack`; `colony`,http://rs.tdwg.org/dwc/terms/Organism,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/organismScope-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/organismScope,not in ABCD,simple
http://digir.net/schema/conceptual/darwin/2003/1.0/version/OriginalCoordinateSystem-2003-06-17,OriginalCoordinateSystem,Original Coordinate System,"The name of the system in which the original geographic coordinates were recorded (e.g., ""decimal degrees"", ""degrees minutes seconds"", ""UTM"", etc.).",,,,6/17/2003,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://digir.net/schema/conceptual/darwin/2003/1.0/OriginalCoordinateSystem,,
http://rs.tdwg.org/dwc/terms/version/originalNameUsage-2023-06-28,originalNameUsage,Original Name Usage,"The taxon name, with authorship and date information if known, as it originally appeared when first established under the rules of the associated dwc:nomenclaturalCode. The basionym (botany) or basonym (bacteriology) of the dwc:scientificName or the senior/earlier homonym for replaced names.","The full scientific name, with authorship and date information if known, of the name usage in which the terminal element of the dwc:scientificName was originally established under the rules of the associated dwc:nomenclaturalCode. For example, for names governed by the ICNafp, this term would indicate the basionym of a record representing a subsequent combination. Unlike basionyms, however, this term can apply to scientific names at all ranks.",`Pinus abies`; `Gasterosteus saltatrix Linnaeus 1768`,http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/originalNameUsage-2021-07-15,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/originalNameUsage,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/originalNameUsageID-2023-06-28,originalNameUsageID,Original Name Usage ID,An identifier for the name usage (documented meaning of the name according to a source) in which the terminal element of the dwc:scientificName was originally established under the rules of the associated dwc:nomenclaturalCode.,"This term should be used to refer to the dwc:taxonID of a dwc:Taxon record that represents the usage of the terminal element of the dwc:scientificName as originally established under the rules of the associated dwc:nomenclaturalCode. For example, for names governed by the ICNafp, this term would establish the relationship between a record representing a subsequent combination and the record for its corresponding basionym. Unlike basionyms, however, this term can apply to scientific names at all ranks. For Darwin Core Archives the related record should be present locally in the same archive.",`tsn:41107` (ITIS); `urn:lsid:ipni.org:names:320035-2` (IPNI); `2704179` (GBIF); `6W3C4` (COL),http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/originalNameUsageID-2021-07-15,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/originalNameUsageID,not in ABCD,simple
